agency,awardeeCity,awardeeName,awardeeStateCode,fundsObligatedAmt,id,publicAccessMandate,date,startDate,title
NSF,Boulder,University of Colorado at Boulder,CO,368925,1636203,1,07/10/2016,09/01/2016,Three-dimensional Micromechanics of Adhesion and Friction between Micro-pillar Arrays and Soft Gel Substrates
NSF,MOSS LANDING,Monterey Bay Aquarium Research Institute,CA,983663,1639033,1,09/01/2016,09/01/2016,Dimensions: Collaborative Research: Functional and genomic diversity in vitamin B1 metabolism and impacts on plankton networks and productivity
NSF,ROCHESTER,University of Rochester,NY,475074,1618213,0,06/10/2016,09/01/2016,TWC: Small: Thwarting Kernel-Level Malware with Secure Virtual Architecture
NSF,BERKELEY,University of California-Berkeley,CA,163000,1601943,0,08/16/2016,09/01/2016,A Question in Number Theory and Arithmetic Geometry: The Colmez Conjecture
NSF,CAMBRIDGE,Massachusetts Institute of Technology,MA,250000,1605943,0,08/24/2016,09/01/2016,Collaborative Research:   Understanding and Controlling Chemo-Mechanical Properties of Metal Coordinating Polymer and Inorganic Nanoparticle Composites
NSF,PITTSBURGH,Carnegie-Mellon University,PA,266666,1637523,1,08/18/2016,09/01/2016,AitF: Collaborative Research: High Performance Linear System Solvers with Focus on Graph Laplacians
NSF,NORMAL,Alabama A&M University,AL,1000000,1564893,0,08/22/2016,09/01/2016,Scholarships for Success of Engineering and Computer Science Students
NSF,CORVALLIS,Oregon State University,OR,450000,1619433,0,06/20/2016,09/01/2016,RI: Small: Speedup Learning for Online Planning Under Uncertainty
NSF,BERKELEY,University of California-Berkeley,CA,265000,1561854,0,09/01/2016,09/01/2016,Slicing the Pie: Quantifying the Aggregate and Distributional Effects of Trade
NSF,PITTSBURGH,Carnegie-Mellon University,PA,249458,1618044,0,06/03/2016,09/01/2016,RI: Small: Collaborative Research: Unsupervised Transcription of Early Modern Documents
NSF,Medford,Gomaa                   Fatma,MA,138000,1611514,0,06/27/2016,09/01/2016,NSF Postdoctoral Fellowship in Biology FY 2016
NSF,MAYAGUEZ,University of Puerto Rico Mayaguez,PR,446628,1633164,1,08/25/2016,09/01/2016,BIGDATA: Collaborative Research: IA: Large-Scale Multi-Parameter Analysis of Honeybee Behavior in their Natural Habitat
NSF,NORMAL,Board of Trustees of Illinois State University,IL,210000,1565644,0,08/31/2016,09/01/2016,RUI: Exploration of [5+2] Cycloadditions toward Novel Heterocyclic Scaffolds
NSF,NEW BRUNSWICK,Rutgers University New Brunswick,NJ,229752,1634154,1,08/02/2016,09/01/2016,Collaborative Research: Transformations and mercury isotopic fractionation of methylmercury by marine phytoplankton
NSF,LOS ANGELES,University of California-Los Angeles,CA,87427,1632724,1,08/10/2016,09/01/2016,Facilitating Access to Pavlov's Twenty Years of Objective Study of the Higher Nervous Activity of Animals
NSF,NEW YORK,New York University,NY,299890,1623244,0,08/23/2016,09/01/2016,EDU: Cyber Girls: Teacher training and school-based cyber security education for high school girls
NSF,SALT LAKE CITY,University of Utah,UT,484074,1633724,1,08/31/2016,09/01/2016,BIGDATA: Collaborative Research: F: Algorithmic Fairness: A Systemic and Foundational Treatment of Nondiscriminatory Data Mining
NSF,BLACKSBURG,Virginia Polytechnic Institute and State University,VA,87811,1639554,1,09/01/2016,09/01/2016,EarthCube Building Blocks: Collaborative Proposal: An Expanded Implementation of Cloud-Hosted Real-time Data Services for the Geosciences (CHORDS)
NSF,BLACKSBURG,Virginia Polytechnic Institute and State University,VA,420000,1615834,0,08/24/2016,09/01/2016,SHF: Small: Program Analysis-based Makeover for HPC Application Resilience
NSF,NEW BRUNSWICK,Rutgers University New Brunswick,NJ,509643,1639694,1,09/08/2016,09/01/2016,EarthCube Building Blocks: Collaborative Proposal: The Power of Many: Ensemble Toolkit for Earth Sciences
NSF,AMHERST,Hampshire College,MA,196283,1625004,0,09/01/2016,09/01/2016,"MRI: Acquisition of an Inductively Coupled Plasma-Mass Spectrometer: A Hub for Fundamental Interdisciplinary Chemical Research, Applications, and Research Training"
NSF,ATLANTA,"Georgia State University Research Foundation, Inc.",GA,367793,1634234,1,07/28/2016,09/01/2016,Characterizing School Recovery After Disasters: Can We Optimize Academic Recovery?
NSF,CAMBRIDGE,Massachusetts Institute of Technology,MA,300000,1639994,1,08/16/2016,09/01/2016,EAGER: Transparency Bridges: Exploring Transparency Requirements in Smartphone Ecosystems
NSF,MOSCOW,Regents of the University of Idaho,ID,157000,1616904,0,08/15/2016,09/01/2016,Mathematics of Tomography
NSF,SYRACUSE,Syracuse University,NY,181000,1605114,0,08/17/2016,09/01/2016,Collaborative Research: SusChEM: Phase-specific catalysis combined with reactive distillation for the selective production of butadiene from y-valerolactone
NSF,SANTA BARBARA,University of California-Santa Barbara,CA,300000,1611254,0,07/14/2016,09/01/2016,Robotic See-Through Imaging with Everyday RF Signals
NSF,PITTSBURGH,University of Pittsburgh,PA,284829,1636064,1,07/26/2016,09/01/2016,Enhancement of Strength and Toughness of Layered Polymer Composites by Strain Hardening
NSF,LOS ANGELES,University of Southern California,CA,390000,1611134,0,08/24/2016,09/01/2016,Demonstration and Applications of Single Molecule Magnetic Resonance Spectroscopy at Physiological Conditions
NSF,CHAPEL HILL,University of North Carolina at Chapel Hill,NC,325078,1635574,1,07/25/2016,09/01/2016,Collaborative Research: Distribution of Patients to Medical Facilities in Mass-Casualty Events
NSF,BOSTON,Northeastern University,MA,158839,1602984,0,08/17/2016,09/01/2016,Collaborative Research: Enhanced Adsorption Cooling with Monolithic Nanoporous Adsorbents
NSF,PITTSBURGH,University of Pittsburgh,PA,181012,1634944,1,07/31/2016,09/01/2016,Collaborative Research: Collective Sense Making Following a Terrorist Attack: The Immediate and Long-Term Impact on Public Resilience
NSF,MADISON,University of Wisconsin-Madison,WI,499059,1617824,0,08/02/2016,09/01/2016,CSR: Small: Architectural and Operating System Support for Non-volatile Memory
NSF,HONOLULU,University of Hawaii,HI,329297,1458964,0,02/02/2016,09/01/2016,Collaborative Research: Super-Plateau Breakup and Cretaceous Quiet Zone Tectonics
NSF,ANN ARBOR,Regents of the University of Michigan - Ann Arbor,MI,2699839,1621104,0,08/25/2016,09/01/2016,Organizing to Learn Practice: Teacher Learning in Classroom-Focused Professional Development
NSF,LA JOLLA,University of California-San Diego,CA,250000,1617234,0,07/18/2016,09/01/2016,CHS: Small: Collaborative Research: Detailed Shape and Reflectance Capture with Light Field Cameras
NSF,NEW YORK,Icahn School of Medicine at Mount Sinai,NY,1000000,1649014,1,09/01/2016,09/01/2016,"INSPIRE: Systematic, scalable representation and simulation of whole-cell models"
NSF,LOS ANGELES,University of Southern California,CA,225000,1611574,0,08/10/2016,09/01/2016,"Collaborative Research: Smarter Markets for a Smarter Grid: Pricing Randomness, Flexibility and Risk"
NSF,CARBONDALE,Southern Illinois University at Carbondale,IL,282815,1610474,0,08/10/2016,09/01/2016,"CDS&E: Coupled Thermal, Piezoelectric, and Hot Carrier Effects in AlGaN/GaN HEMTs: Multiscale Modeling of Time Evolution of Device Degradation"
NSF,PHILADELPHIA,Drexel University,PA,20000,1643224,1,09/14/2016,09/01/2016,Travel Support for the 2016 IEEE International Conference on Big Data (IEEE Big Data 2016)
NSF,NORMAN,University of Oklahoma Norman Campus,OK,205535,1607544,0,08/21/2016,09/01/2016,Emergence of Collective Organizational Phenomena in Manybody Systems
NSF,ANN ARBOR,Regents of the University of Michigan - Ann Arbor,MI,150000,1607854,0,09/06/2016,09/01/2016,Collaborative Research:   A biomimetic dynamic self-assembly system programmed using DNA nanostructures
NSF,LOS ANGELES,University of Southern California,CA,1000000,1608744,0,08/24/2016,09/01/2016,INSPIRE: How Do Cilia-driven Flows Shape the Chemical and Mechanical Environment in Bacteria-Host Associations?
NSF,CORVALLIS,Oregon State University,OR,102603,1637334,1,08/31/2016,09/01/2016,"EAGER: Collaborative Research: Connecting Communities Through Data, Visualizations, and Decisions"
NSF,PROVIDENCE,Brown University,RI,542682,1637614,1,08/17/2016,09/01/2016,"NRI: Collaborative Research: A Framework for Hierarchical, Probabilistic Planning and Learning"
NSF,CHARLOTTESVILLE,University of Virginia Main Campus,VA,240759,1632174,1,08/11/2016,09/01/2016,Understanding Confidence: Eyewitness Testimony as a Model Case
NSF,Washington,Bureau of the Census,DC,5481155,1647924,1,08/16/2016,09/01/2016,2016 Micro Business R&D and Innovation Survey
NSF,LOS ANGELES,University of California-Los Angeles,CA,100000,1650574,1,08/25/2016,09/01/2016,EAGER: Optimal Modular Process Synthesis
NSF,KNOXVILLE,University of Tennessee Knoxville,TN,107926,1617394,0,08/05/2016,09/01/2016,TWC: Small: Collaborative: Multi-Layer Approaches for Securing Enhanced AMI Networks against Traffic Analysis Attacks
NSF,SAN FRANCISCO,Smith-Kettlewell Eye Research Foundation,CA,460150,1640914,1,09/01/2016,09/01/2016,SL-CN:Harnessing the Power of Drawing for the Enhancement of Learning across Levels of Vision Function
NSF,EVANSTON,Northwestern University,IL,2409659,1547394,0,04/26/2016,09/01/2016,RTG: Interdisciplinary Training in Quantitative Biological Modeling
NSF,Boulder,University of Colorado at Boulder,CO,475000,1609554,0,08/29/2016,09/01/2016,Fundamental Issues for Thermal Atomic Layer Etching
NSF,LA JOLLA,University of California-San Diego,CA,29000,1636804,1,08/24/2016,09/01/2016,BD Spokes: PLANNING: WEST: Collaborative: Increasing collaborations in proteogenomics applications of genetic data
NSF,AUSTIN,University of Texas at Austin,TX,368376,1609694,0,05/26/2016,09/01/2016,Reactive Fiber Spinning: Developing Fundamental Predictive Process Capabilities and Process-Structure-Property Relationships
NSF,PHILADELPHIA,Temple University,PA,157773,1603461,0,06/22/2016,09/01/2016,SusChEM - Collaborative Research: Universal Understanding of Push-Pull D-A compounds and Prescriptive Materials Design for Optimized Bulk-Heterojunction Photovoltaics
NSF,PHILADELPHIA,Temple University,PA,749712,1640800,1,08/11/2016,09/01/2016,SL-CN: Understanding and Promoting Spatial Learning Processes in the Geosciences
NSF,WILLIAMSBURG,College of William and Mary,VA,331349,1504270,0,08/16/2016,09/01/2016,"Paleoenvironmental perspectives on prehistoric human settlement of Arctic Norway: Implications for climate, sea-level, and land-use changes during the Iron Age"
NSF,MINNEAPOLIS,University of Minnesota-Twin Cities,MN,15966,1634070,1,07/20/2016,09/01/2016,Doctoral Dissertation Research:   Simulating Compositional and Structural Change in a Near Boreal Forest
NSF,BLOOMINGTON,Indiana University,IN,479855,1642070,1,08/22/2016,09/01/2016,Collaborative Research: CICI: Secure and Resilient Architecture: Scientific Workflow Integrity with Pegasus
NSF,CAMBRIDGE,Harvard University,MA,674370,1559890,0,08/26/2016,09/01/2016,REU Site: Biomaterials Research Initiative Dedicated to Gateway Experiences
NSF,SAN LUIS OBISPO,California Polytechnic State University Foundation,CA,591476,1557500,0,08/31/2016,09/01/2016,Collaborative Research: RUI: Uncovering the Role of Sirtuins in Linking Food Availability and Stress Tolerance Through Multi-Scale Signaling Networks in Mussels
NSF,TROY,Rensselaer Polytechnic Institute,NY,379217,1635520,1,07/11/2016,09/01/2016,Modification of Soft Inorganic Thin Films through the use of van der Waals Epitaxial Strain
NSF,Cambridge,"RightHand Robotics, LLC",MA,750000,1632460,1,08/22/2016,09/01/2016,SBIR Phase II:  Versatile Robot Hands for Warehouse Automation
NSF,UNIVERSITY PARK,Pennsylvania State Univ University Park,PA,210424,1646660,1,07/28/2016,09/01/2016,"EAGER/Collaborative Research: Sensing, Modeling and Optimization of Postoperative Heart Health Management"
NSF,CLEMSON,Clemson University,SC,432644,1560070,0,08/15/2016,09/01/2016,"REU Site:  Solid-State Devices for Electronics, Photonics, and Magnetics Technology"
NSF,BALTIMORE,Johns Hopkins University,MD,324300,1635430,1,07/26/2016,09/01/2016,"Modeling, Analysis and Control Design for Spatially Distributed Systems with Application to Wind Farms"
NSF,NORTH DARTMOUTH,"University of Massachusetts, Dartmouth",MA,738337,1621290,0,08/20/2016,09/01/2016,Proportions Playground: A Dynamic World to Support Teachers' Proportional Reasoning
NSF,SALT LAKE CITY,University of Utah,UT,98000,1647860,1,09/07/2016,09/01/2016,NSF DSSP Workshop:   Data Science for Secure and Privacy-Aware Big Data Management and Mining
NSF,ANN ARBOR,Regents of the University of Michigan - Ann Arbor,MI,322000,1607260,0,08/23/2016,09/01/2016,Rigidity Phenomena in Geometry and Dynamics
NSF,DETROIT,Wayne State University,MI,166831,1606290,0,09/08/2016,09/01/2016,Stable stems - the computation of stable homotopy groups of spheres
NSF,SEATTLE,University of Washington,WA,600000,1637360,1,08/25/2016,09/01/2016,AitF: Spectral Methods in the Field: New Tools for Discovering Latent Structure in Societal-Scale Data
NSF,BERKELEY,University of California-Berkeley,CA,416000,1633310,1,08/22/2016,09/01/2016,BIGDATA: F: Collaborative Research: From Visual Data to Visual Understanding
NSF,EVANSTON,Northwestern University,IL,299957,1623550,0,07/05/2016,09/01/2016,EAGER: MAKER: The Design and Engineering of Scientific Instrumentation as a Pathway for Introducing Making into High School Science Classrooms
NSF,BALTIMORE,University of Maryland at Baltimore,MD,500000,1631680,1,08/08/2016,09/01/2016,NCS-FO: Collaborative Research: Focused Electrical Stimulator for Targeted Neuromodulation
NSF,CAMBRIDGE,Massachusetts Institute of Technology,MA,238449,1651190,1,08/18/2016,09/01/2016,EAGER: Linguistic Event Extraction and Integration (LEXI): A New Approach to Speech Analysis
NSF,TALLAHASSEE,Florida State University,FL,83000,1635550,1,08/09/2016,09/01/2016,Low-cost Manufacturing of Carbon Fibers Using Laser Processing
NSF,BALTIMORE,University of Maryland Baltimore County,MD,209995,1620740,0,09/05/2016,09/01/2016,Entangling Qubits with High Fidelity via Nonlocal Echo Sequences
NSF,MINNEAPOLIS,University of Minnesota-Twin Cities,MN,452348,1561390,0,09/02/2016,09/01/2016,CSBR: Natural History: Stabilization and Accessibility of the National Water-Quality Assessment Macroinvertebrate Collection
NSF,New Haven,Saupe                   Erin           E,CT,87000,1624240,0,07/20/2016,09/01/2016,"Evolution and climate change: elucidating the controls on species' responses to 4 Myrs of environmental change in the Atlantic Coastal Plain, USA"
NSF,NEW YORK,Columbia University,NY,310514,1634625,1,07/21/2016,09/01/2016,Formation and evolution of upper oceanic crust from seismic data acquired over mature oceanic crust near the Sumatra and Alaska subduction zones
NSF,BOISE,Boise State University,ID,297343,1612405,0,08/27/2016,09/01/2016,Permeating Sustainability and Resiliency Concepts into Civil Engineering Curricula
NSF,STANFORD,Stanford University,CA,100000,1645335,1,08/19/2016,09/01/2016,"EAGER:   A Dynamic, Reliability-Weighted, Multi-Pass Probabilistic Framework to Reduce Uncertainty in Crowd-Sourced Post-Disaster Damage Assessments"
NSF,FAIRBANKS,University of Alaska Fairbanks Campus,AK,473622,1603815,0,07/20/2016,09/01/2016,Collaborative Research: Refreezing in the firn of the Greenland ice sheet: Spatiotemporal variability and implications for ice sheet mass balance
NSF,NEW YORK,Columbia University,NY,1196617,1563785,0,03/28/2016,09/01/2016,III: Medium: Adaptive Information Extraction from Social Media for Actionable Inferences in Public Health
NSF,HANOVER,Dartmouth College,NH,502259,1607845,0,08/22/2016,09/01/2016,CRCNS: Collaborative Research: A Common Model of the Functional Architecture of Human Cortex
NSF,DEKALB,Northern Illinois University,IL,400000,1560045,0,07/21/2016,09/01/2016,"Collaborative Research: REU Site: Water Resources and Quality in the Riviera Maya, Mexico"
NSF,CLEMSON,Clemson University,SC,516000,1553565,0,01/20/2016,09/01/2016,"CAREER: Quantifying the Adaptability of Building Structures, Envelopes, and Foundations"
NSF,SEATTLE,University of Washington,WA,300000,1607385,0,09/05/2016,09/01/2016,Sensors for Low-Frequency Improvements in Advanced LIGO
NSF,BALTIMORE,University of Maryland Baltimore County,MD,225000,1640625,1,08/15/2016,09/01/2016,Distributed Data Analytics for Real-Time Monitoring and Detection of Flash Floods in Smart City
NSF,MORGANTOWN,West Virginia University Research Corporation,WV,99020,1607405,0,03/23/2016,09/01/2016,"Speeding Up the Spinning, Precessing Effective One-Body--Numerical Relativity (SEOBNRv3) Code by ~10,000x"
NSF,MOREHEAD,Morehead State University,KY,172573,1625025,0,08/29/2016,09/01/2016,MRI Acquisition of: Heavy-lift UAV Sensor Platform for Research and Development
NSF,NEW BRUNSWICK,Rutgers University New Brunswick,NJ,60000,1649545,1,09/08/2016,09/01/2016,EAGER:   Collaborative Research:   Supporting Public Access to Supplemental Scholarly Products Generated from Grant Funded Research
NSF,BOSTON,Northeastern University,MA,507795,1618955,0,08/08/2016,09/01/2016,TWC: Small: Efficient Traffic Analysis Resistance for Anonymity Networks
NSF,FAIRFAX,George Mason University,VA,307000,1645195,1,08/23/2016,09/01/2016,Eager: Biomanufacturing: Liposome mediated targeted expansion and stimulation of CD8+ cytotoxic T-cells
NSF,UNIVERSITY PARK,Pennsylvania State Univ University Park,PA,1070047,1644355,1,08/29/2016,09/01/2016,The Role of Executive Function in Mathematics and Science Learning Difficulties of Students with Disabilities
NSF,CHAPEL HILL,University of North Carolina at Chapel Hill,NC,350000,1633295,1,08/22/2016,09/01/2016,BIGDATA: F: Collaborative Research: From Visual Data to Visual Understanding
NSF,NEW YORK,CUNY Hunter College,NY,352403,1606535,0,08/26/2016,09/01/2016,Collaborative Research: Opening a Quantitative Window into the Mind and Communication of Dolphins
NSF,STORRS,University of Connecticut,CT,300000,1611095,0,08/23/2016,09/01/2016,Enabling Reliable Networked Microgrids for Distribution Grid Resiliency
NSF,NORMAN,University of Oklahoma Norman Campus,OK,49300,1649475,1,09/13/2016,09/01/2016,Cyberinfrastructure Leadership Academy
NSF,CHICAGO,University of Illinois at Chicago,IL,436000,1646395,1,08/15/2016,09/01/2016,CPS: Synergy: Collaborative Research: Mapping and Querying Underground Infrastructure Systems
NSF,ROLLA,Missouri University of Science and Technology,MO,6326,1640865,1,08/19/2016,09/01/2016,DNS of Pressure Fluctuations Induced by Supersonic Turbulent Boundary Layers
NSF,CORAL GABLES,University of Miami,FL,453287,1626015,0,09/01/2016,09/01/2016,MRI: Acquisition of a Solid-state-enabled Nuclear Magnetic Resonance (NMR) Spectrometer
NSF,EAU CLAIRE,University of Wisconsin-Eau Claire,WI,269187,1566035,0,08/22/2016,09/01/2016,RUI: Studies of Condensed-Phase Effects on the Structural Properties of Molecular Complexes
NSF,ORLANDO,The University of Central Florida Board of Trustees,FL,149775,1603215,0,08/17/2016,09/01/2016,Collaborative Research: Enhanced Adsorption Cooling with Monolithic Nanoporous Adsorbents
NSF,FORT COLLINS,Colorado State University,CO,228600,1639570,1,09/01/2016,09/01/2016,EarthCube Building Blocks: Collaborative Proposal: An Expanded Implementation of Cloud-Hosted Real-Time Data Services for the Geosciences (CHORDS)
NSF,PHILADELPHIA,Temple University,PA,100000,1636770,1,09/12/2016,09/01/2016,BD Spokes: SPOKE: SOUTH: Collaborative: Smart Grids Big Data
NSF,ANN ARBOR,Regents of the University of Michigan - Ann Arbor,MI,499653,1633370,1,09/07/2016,09/01/2016,BIGDATA: Collaborative Research: F: Efficient and Exact Methods for Big Data Reduction
NSF,COLUMBIA,University of Missouri-Kansas City,MO,240749,1650490,1,09/12/2016,09/01/2016,DCL: NSF INCLUDES: Accelerating Data-Driven Collaboration for Large-Scale Progress
NSF,HUNTSVILLE,University of Alabama in Huntsville,AL,145911,1639720,1,09/01/2016,09/01/2016,EarthCube Building Blocks: Collaborative Proposal: An Expanded Implementation of CloudHosted Real-time Data Services for the Geosciences (CHORDS)
NSF,STILLWATER,Oklahoma State University,OK,1075000,1612560,0,08/22/2016,09/01/2016,OK- LSAMP - BD - Cohort 8
NSF,MORRIS,University of Minnesota Morris,MN,140000,1601350,0,08/24/2016,09/01/2016,RUI: Hurwitz Number Fields
NSF,AUSTIN,University of Texas at Austin,TX,79569,1616040,0,08/16/2016,09/01/2016,Probing Element Abundance Changes in Galactic Stars
NSF,URBANA,University of Illinois at Urbana-Champaign,IL,822896,1564940,0,08/31/2016,09/01/2016,Collaborative Research: The Redshirt in Engineering Consortium
NSF,GAINESVILLE,University of Florida,FL,470000,1632730,1,09/12/2016,09/01/2016,BIGDATA: Collaborative Research: IA: F: Too Interconnected to Fail? Network Analytics on Complex Economic Data Streams for Monitoring Financial Stability
NSF,NORMAN,University of Oklahoma Norman Campus,OK,480769,1561660,0,08/23/2016,09/01/2016,Divergent Thinking in the Engineering Design Context:  Experimentation to Connect Performance to Neurocognitive Responses
NSF,COLLEGE PARK,"University of Maryland, College Park",MD,85398,1625730,0,07/19/2016,09/01/2016,Collaborative Research:  Crime Risk and Police Notification
NSF,TROY,Rensselaer Polytechnic Institute,NY,200000,1640340,1,08/23/2016,09/01/2016,PFI:AIR - TT:  Demonstration and Device Level Characterization of Lithium-Ion Batteries with Graphene and Graphene-Silicon Based Anodes in Pouch and Cylindrical Cell Form Factors
NSF,MADISON,University of Wisconsin-Madison,WI,348000,1561810,0,07/26/2016,09/01/2016,Collaborative Research: New Nonlinear Modal Analysis Framework for Multi-Scale Modeling of Structures with Bolted Interfaces
NSF,SALT LAKE CITY,University of Utah,UT,1049502,1629660,0,07/31/2016,09/01/2016,"DMREF/GOALI: Novel 3D Experiments, Simulations, and Optimization for Accelerated Design of Metallic Foams"
NSF,NEWARK,University of Delaware,DE,425000,1605130,0,08/20/2016,09/01/2016,Collagen turnover-stimulated gene delivery to enhance tissue repair
NSF,LEXINGTON,University of Kentucky Research Foundation,KY,324000,1604491,0,08/22/2016,09/01/2016,Tailoring the Ionic Liquid Environment in Nanopores for Green Reaction Engineering
NSF,SOCORRO,New Mexico Institute of Mining and Technology,NM,125532,1607711,0,08/31/2016,09/01/2016,Collaborative Research:  From School to Work: Understanding the Transition from Capstone Design to Industry
NSF,MOUNT PLEASANT,Central Michigan University,MI,102290,1600371,0,04/01/2016,09/01/2016,Research in Several Complex Variables
NSF,ORONO,University of Maine,ME,174978,1565811,0,04/04/2016,09/01/2016,CRII: III: RI: Empowering Multi-Conceptual Spatial Reasoning with a Repository of Qualitative and Quantitative Spatial Ontologies
NSF,BINGHAMTON,SUNY at Binghamton,NY,349906,1618631,0,08/29/2016,09/01/2016,TWC: Small: A Moving Target Approach to Enhancing Machine Learning-Based Malware Defense
NSF,BALTIMORE,Johns Hopkins University,MD,433866,1619050,0,07/11/2016,09/01/2016,RI: Small: A Paradigm for Motion Planning Based on Parameterization of Free Space
NSF,JACKSON,Lane College,TN,399664,1623340,0,08/30/2016,09/01/2016,Targeted Infusion Project:  Infusion of Research and Peer-Led Team Learning to Enhance Student Engagement in Foundational Courses at Lane College
NSF,STANFORD,Stanford University,CA,300000,1644490,1,07/29/2016,09/01/2016,CM/Collaborative Research: Simulation-based Software Tools for Automated Knitting
NSF,NEW YORK,Columbia University,NY,315089,1635391,1,07/19/2016,09/01/2016,"Geochemical Analysis of Ancient Salt Deposits from the Dead Sea and its Climate and Hydrology During Warmer Periods in the Past 200,000 Years"
NSF,URBANA,University of Illinois at Urbana-Champaign,IL,334159,1636175,1,07/20/2016,09/01/2016,Biomechanical Regulation of Liver Progenitor Cell Functions
NSF,MINNEAPOLIS,University of Minnesota-Twin Cities,MN,256669,1634445,1,08/16/2016,09/01/2016,Collaborative Research:   Understanding and Optimizing Dynamic Stimulation for Improvement of Short- and Long-term Brain Function
NSF,TYLER,University of Texas at Tyler,TX,144754,1664815,0,11/02/2016,09/01/2016,SCH: EXP: Collaborative Research: Design of a wearable biosensor system with wireless network for the remote detection of life threatening events in neonates
NSF,BOSTON,Northeastern University,MA,173001,1601605,0,08/24/2016,09/01/2016,Moduli Theory of Sheaves Over Low-Dimensional Varieties
NSF,LOS ANGELES,University of California-Los Angeles,CA,828670,1616265,0,08/24/2016,09/01/2016,Reversible Amyloid-Like Fibrils in Membraneless Organelles
NSF,BALTIMORE,Johns Hopkins University,MD,180533,1612015,0,08/24/2016,09/01/2016,Geometric Analysis in Conformal Geometry and Fully Nonlinear Elliptic Partial Differential Equations
NSF,Millbrook,Almaraz                 Maya,NY,138000,1611895,0,06/21/2016,09/01/2016,NSF Postdoctoral Fellowship in Biology FY 2016
NSF,ATLANTA,Georgia Tech Research Corporation,GA,164825,1620345,0,09/05/2016,09/01/2016,"Collaborative Research:   Prediction, Optimization and Control for Information Propagation on Networks: A Differential Equation and Mass Transportation Based Approach"
NSF,HONOLULU,University of Hawaii,HI,63750,1639775,1,09/14/2016,09/01/2016,EarthCube Building Blocks: Collaborative Proposal: EarthCube Data Discovery Hub
NSF,PROVIDENCE,Brown University,RI,261054,1611695,0,08/22/2016,09/01/2016,Partial differential equation methods in kinetic theory and their applications
NSF,COLLEGE STATION,Texas A&M University,TX,356693,1559895,0,08/17/2016,09/01/2016,REU Site: Atmospheric Science in the Gulf Coast Region at Texas A&M University
NSF,EUGENE,University of Oregon Eugene,OR,244158,1636815,1,08/08/2016,09/01/2016,Geomicrobial kinetics: a genome-scale metabolic modeling approach
NSF,NEW YORK,Columbia University,NY,460975,1555155,0,08/23/2016,09/01/2016,CAREER:Interdealer Networks and the Distribution of Credit Risk
NSF,MADISON,University of Wisconsin-Madison,WI,475000,1610345,0,06/24/2016,09/01/2016,Exploring how a Conductive Polymer Emerges from its Component Polymer Molecules
NSF,PITTSBURGH,Carnegie-Mellon University,PA,499714,1618595,0,08/08/2016,09/01/2016,CSR: Small: Exploiting the Potential for Fine-Grained Memory Management via a Virtual Memory Framework Enhanced by Page Overlays
NSF,CINCINNATI,University of Cincinnati Main Campus,OH,287991,1635865,1,07/17/2016,09/01/2016,Collaborative Research: Enabling Design of Polymer Nanocomposites Guided by Mesoscale Simulations and Scattering Experiments
NSF,SEATTLE,Institute for Systems Biology,WA,1199383,1616955,0,08/19/2016,09/01/2016,Physiologic state modulation by conditional translational complexes
NSF,NEW YORK,Columbia University,NY,1200000,1563555,0,05/31/2016,09/01/2016,TWC: Medium: Toward Trustworthy Mutable Replay for Security Patches
NSF,PABLO,Salish Kootenai College,MT,474839,1600435,0,08/09/2016,09/01/2016,GP-EXTRA: Native Pathways/Native Science Fellows
NSF,CHICAGO,University of Chicago,IL,401560,1633535,1,07/05/2016,09/01/2016,"Late Cenozoic dynamics of the latitudinal biodiversity gradient: Regional extinction, range expansion, and biological attributes"
NSF,SAN ANTONIO,University of Texas at San Antonio,TX,20203,1649065,1,08/03/2016,09/01/2016,New vistas: The intersection of endangered languages and language change at the 23rd International Conference on Historical Linguistics
NSF,NEWARK,Rutgers University Newark,NJ,38674,1664425,0,10/11/2016,09/01/2016,Hyperbolic Structures from Link Diagrams
NSF,NEW YORK,CUNY Hunter College,NY,170000,1610755,0,08/30/2016,09/01/2016,Collaborative Research: Directing Charge Transport in Hierarchical Molecular Assemblies
NSF,MERCED,University of California - Merced,CA,182806,1626505,0,09/06/2016,09/01/2016,"MRI: Acquisition of robotic tools for studying brain, behavior and embodied cognition"
NSF,WOODBRIDGE,"LambdaVision, Inc.",CT,1047071,1632465,1,08/29/2016,09/01/2016,SBIR Phase II:  Design and Optimization of a Biocompatible Protein-Based Retinal Implant for the Treatment of End-Stage Retinal Degeneration
NSF,COLLEGE PARK,"University of Maryland, College Park",MD,22800000,1639145,0,09/08/2016,09/01/2016,"The National Socio-Environmental Synthesis Center (SESYNC):  Advancing socio-environmental research through computational, theoretical, and interdisciplinary science"
NSF,LITITZ,Keystone Initiative for Network Based Education and Research,PA,90000,1644335,1,09/02/2016,09/01/2016,2016 NSF Campus Cyberinfrastructure and Cybersecurity Innovation for Cyberinfrastructure PI Workshop
NSF,LOS ANGELES,Los Angeles County Museum of Natural History Foundation,CA,195348,1341475,0,08/30/2016,09/01/2016,Collaborative Research: Understanding the Evolution of High-latitude Permo-Triassic Paleoenvironments and their Vertebrate Communities.
NSF,PRINCETON,Princeton University,NJ,16023233,1656466,1,08/23/2016,09/01/2016,Graduate Research Fellowship Program (GRFP)
